id,member_id,start_date,end_date,status,equifax_rejected_at,braintree_subscription_id,braintree_plan_id,created_at,updated_at,deleted_at,payment_method_id,error_codes,error_messages,equifax_deleted_at,price,error_data,equifax_accepted_at,braintree_discount_id,discount_amount,discount_description,discount_billing_cycles,billing_frequency_in_months,is_mini_service_bundle
5797,55885,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5798,55905,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5799,55937,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5800,55952,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5801,56004,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5802,56023,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5803,56048,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5804,56049,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5805,56101,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5806,56116,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5807,56123,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5808,56126,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5809,56143,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5810,56164,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5811,56203,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5812,56216,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5813,56248,"2018-04-25 22:17:01",,active,,,id_protect,"2018-04-25 22:17:01","2018-04-25 22:17:01",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5814,56258,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5815,56264,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5816,56305,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5817,56331,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5818,56363,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5819,56371,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5820,56395,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5821,56428,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5822,56433,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5823,56444,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5824,56464,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5825,56500,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5826,56533,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5827,56568,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5828,56590,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5829,56626,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5830,56637,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5831,56640,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5832,56642,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5833,56669,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5834,56682,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5835,56683,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5836,56710,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5837,56714,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5838,56719,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5839,56732,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5840,56742,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5841,56785,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5842,56790,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5843,56804,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5844,56820,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5845,56846,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5846,56867,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5847,56873,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5848,56884,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5849,56888,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5850,56908,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5851,56916,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5852,56933,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5853,56936,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5854,56938,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5855,56950,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5856,56952,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5857,56963,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5858,56968,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5859,56980,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5860,56983,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5861,57001,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5862,57008,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5863,57019,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5864,57051,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5865,57063,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5866,57119,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5867,57161,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5868,57191,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5869,57198,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5870,57244,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5871,57257,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5872,57264,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5873,57265,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5874,57287,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5875,57318,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5876,57327,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5877,57334,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5878,57367,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5879,57382,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5880,57424,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5881,57433,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5882,57461,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5883,57474,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5884,57488,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5885,57574,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5886,57575,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5887,57581,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5888,57588,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5889,57590,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5890,57591,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5891,57623,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5892,57681,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5893,57694,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5894,57697,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5895,57727,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5896,57748,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5897,57811,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5898,57814,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5899,57831,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5900,57841,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5901,57850,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5902,57852,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5903,57874,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5904,57928,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5905,57934,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5906,57974,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5907,57980,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5908,57984,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5909,58033,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5910,58036,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5911,58066,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5912,58122,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5913,58127,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5914,58130,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5915,58171,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5916,58223,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5917,58224,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5918,58258,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5919,58271,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5920,58296,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5921,58299,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5922,58311,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5923,58359,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5924,58363,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5925,58366,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5926,58380,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5927,58454,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5928,58503,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5929,58504,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5930,58512,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5931,58520,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5932,58523,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5933,58529,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5934,58546,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5935,58550,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5936,58590,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5937,58622,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5938,58651,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5939,58658,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5940,58669,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5941,58707,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5942,58749,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5943,58796,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5944,58814,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5945,58843,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5946,58852,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5947,58857,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5948,58860,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
5949,58875,"2018-04-25 22:17:02",,active,,,id_protect,"2018-04-25 22:17:02","2018-04-25 22:17:02",,,000,,,8.99,,"2018-04-25 15:10:17",,,,,1,1
